ID_judet,Judet,SIRUTA,Localitate,Wikidata,Website,E-mail general 1 1,E-mail general 2,E-mail registratura,Telefon 1,Telefon 2,Telefon 3,Telefon 4,Adresa
22,HUNEDOARA,87059,Lupeni,Q754728,https://primarialupeni.ro/,mailto:primaria@e-lupeni.ro,,,+40-254560504,,,,"Str. Revoluţiei, nr. 2, Cod postal: 335600"
22,HUNEDOARA,87638,Orăștie,Q262472,http://www.orastie.info.ro/,mailto:primaria@orastie.info.ro,,,+40-254241513,,,,PIAŢA AUREL VLAICU NR.3
22,HUNEDOARA,86990,Petroșani,Q746041,http://www.primariapetrosani.ro,mailto:primarie@primariapetrosani.ro,,,+40-254541220,,,,"Str. 1 Decembrie 1918, Nr. 93, 332019, Petrosani, Hunedoara"
22,HUNEDOARA,87175,Vulcan,Q837964,http://www.e-vulcan.ro/,mailto:primvulcan@yahoo.com,,,+40-254570340,,,,"Județul Hunedoara, Municipiul Vulcan, 336200, Bulevardul Mihai Viteazu, nr. 31"
22,HUNEDOARA,87219,Aninoasa,Q548575,https://orasulaninoasa.ro/,mailto:primariaaninoasa@yahoo.com,,,+40-254512108,,,,"Str. Libertăţii, nr. 85,cod poştal 335100"
22,HUNEDOARA,87424,Călan,Q518992,http://www.primariacalan.ro/,mailto:primariacalan@yahoo.com,,,+40-254730223,,,,"Strada Gării, Nr.1, Călan, Hunedoara"
22,HUNEDOARA,89561,Geoagiu,Q1017982,https://www.geoagiu.ro/,mailto:primaria@geoagiu.ro,,,+40-254248880,,,,"Geoagiu, Str. Calea Romanilor Nr. 141, Jud. Hunedoara, Cod poștal : 335400"
22,HUNEDOARA,87576,Hațeg,Q837167,https://primariehateg.ro/,mailto:primaria.hateg@yahoo.com,,,+40-254770273,+40-354808120,+40-354808121,+40-354808122,"PIAŢA UNIRII, NR. 6, HAŢEG, JUD. HUNEDOARA, CP 335500"
22,HUNEDOARA,87077,Petrila,Q390156,http://www.orasulpetrila.ro/,mailto:primaria.petrila2008@yahoo.com,,,+40-254550760,,,,"str. Republicii nr.196, cod 335800"
22,HUNEDOARA,87665,Simeria,Q837154,http://www.primariasimeria.ro/default.aspx,mailto:prim.simeria@smart.com.ro,,,+40-254260005,,,,Str. Avram Iancu nr.23 cod postal: 335900
22,HUNEDOARA,87139,Uricani,Q570113,http://orasuluricani.ro/,mailto:primariauricani@gmail.com,,,+40-254511121,,,,"Str. 1 Mai, Nr.6, Uricani Cod 336100"
22,HUNEDOARA,88047,Băcia,Q5062900,http://www.bacia.ro/,mailto:primariabacia@yahoo.com,,,+40-254264580,,,,"Str. Principală, Nr. 242"
22,HUNEDOARA,87745,Baia de Criș,Q543387,https://www.baia-de-cris.ro/,mailto:primaria.baiadecris@gmail.com,,,+40-254682119,,,,"Baia de Criş, cod 337005, str. Tribunului, nr.4 judeţul Hunedoara"
22,HUNEDOARA,88092,Băița,Q12081678,https://baita.ro/,mailto:prim.baita@yahoo.com,,,+40-254683110,,,,"Localitatea Băița, str. Principală, nr. 110, cod postal 337045"
22,HUNEDOARA,87843,Balșa,Q5054485,https://www.balsa.ro/,mailto:primaria.balsa@yahoo.com,,,+40-254648001,,,,"Principală Nr. 175, Comuna Balșa"
22,HUNEDOARA,87246,Bănița,Q790046,https://banita.ro/,mailto:primariabanita@yahoo.com,,,+40-254545681,,,,"Bănița, strada Gării, nr 201, cod poștal 337065, județul Hunedoara"
22,HUNEDOARA,87996,Baru,Q5063993,https://www.primariabaru.ro/,mailto:primariabaru@primariabaru.ro,,,+40-254778003,,,,"Str. ""Prof. Dr. Ştefan Gârbea"" nr. 222 Baru Hunedoara 337035"
22,HUNEDOARA,88216,Bătrâna,Q779615,https://primaria-batrina.ro/,mailto:primariabatrana@gmail.com,,,+40-752348313,+40-755811327,,,"sat Bătrâna, nr 55, comuna BĂTRÂNA, cod poștal 337070"
22,HUNEDOARA,88261,Beriu,Q793937,https://www.primariaberiu.ro/,mailto:primariaberiu@gmail.com,,,+40-254246170,,,,"Beriu, Nr. 131, Jud. Hunedoara, Cod poștal : 337075"
22,HUNEDOARA,88350,Blăjeni,Q804494,https://blajeni.ro/,mailto:primaria.blajeni@gmail.com,,,+40-254682811,,,,"Blăjeni, str. Principală nr.85, cod postal 337085"
22,HUNEDOARA,88449,Boșorod,Q848248,http://www.comunabosorod.ro,mailto:contact@comunabosorod.ro,,,+40-254733050,,,,"Bosorod, Cod 337095, Str.Principala, Nr.73"
22,HUNEDOARA,88546,Brănișca,Q849028,https://www.primariabranisca.ro/,mailto:primar@primariabranisca.ro,,,+40-254282060,,,,"Localitatea Brănişca, cod 337105"
22,HUNEDOARA,88644,Bretea Română,Q910527,https://www.bretea-romana.ro/,mailto:primar@bretea-romana.ro,,,+40-254733356,,,,"Bretea Română, cod 337115"
22,HUNEDOARA,88788,Buceș,Q850705,https://www.buces.ro/,mailto:primariabuces@gmail.com,,,+40-254684328,,,,"sat Buceș, nr. 79, cod postal 337135"
22,HUNEDOARA,88868,Bucureșci,Q851711,https://www.primariabucuresci.ro/,mailto:primariabucuresci@yahoo.com,,,+40-254684178,,,,"Principală, nr. 25"
22,HUNEDOARA,88920,Bulzeștii de Sus,Q999083,http://www.primariabulzestiidesus.ro/,mailto:primar@primariabulzestiidesus.ro,,,+40-723574424,,,,"Sat Bulzestiide Sus, Nr.13, jud. Hunedoara"
22,HUNEDOARA,89026,Bunila,Q852006,https://primariacomuneibunila.ro/bunila/,mailto:primaria_bunila@yahoo.com,,,+40-254735401,,,,Loc. Bunila nr. 7
22,HUNEDOARA,89080,Burjuc,Q852254,https://comuna-burjuc.ro/,mailto:burjucprimaria@yahoo.com,,,+40-254268220,,,,"Principală, nr. 59 (Cod postal:337165), Burjuc"
22,HUNEDOARA,86749,Cârjiți,Q1065961,https://primariacirjiti.ro/,mailto:primariacirjiti@yahoo.com,,,+40-254220154,,,,"str. Principală, nr. 1 (Cod postal:337175), Localitatea: Cârjiți"
22,HUNEDOARA,89151,Cerbăl,Q871809,http://www.primariacerbal.ro/,mailto:primariacerbal@yahoo.com,,,+40-254735403,,,,"localitatea Cerbal, strada Principala nr.7A"
22,HUNEDOARA,89240,Certeju de Sus,Q999105,http://www.certejudesus.ro/,mailto:primaria_certejudesus@yahoo.com,,,+40-254648714,,,,"Certeju de Sus, str. Principală, nr. 171"
22,HUNEDOARA,87362,Crișcior,Q1121103,http://www.comuna-criscior.ro/,mailto:prim.criscior@yahoo.com,,,+40-254/616366,,,,"Criscior, str. Plopilor nr 6"
22,HUNEDOARA,89348,Densuș,Q903830,https://primariadensus.ro/,mailto:comunadensus@gmail.com,,,+40-254775210,,,,"Strada Principală, nr. 154, Densus, Cod postal 337205"
22,HUNEDOARA,89428,Dobra,Q907242,https://www.dobrahd.ro/,mailto:primariadobra@yahoo.com,,,+40-254283241,,,,"P-ta Victorie, nr. 1, Dobra"
22,HUNEDOARA,91731,General Berthelot,Q664240,https://www.primariaberthelot.ro/,mailto:berthelot2004@yahoo.com,,,+40-254770531,,,,"General Berthelot, nr.30"
22,HUNEDOARA,86883,Ghelari,Q1029133,https://primariaghelari.ro/,mailto:primaria@ghelari-primarie.ro,,,+40-254735220,,,,"strada Rusca, nr. 5, Ghelari"
22,HUNEDOARA,89687,Gurasada,Q1022820,http://www.comunagurasada.ro/,mailto:secretar@comunagurasada.ro,,,+40-254648341,,,,"strada Principală, nr. 193, Gurasada"
22,HUNEDOARA,89801,Hărău,Q1034251,https://primariaharau.ro/harau/index.php/primariaharau/,mailto:primar@primariaharau.ro,,,+40-254233201,,,,"337265 - Str. Principală nr. 69, Județul Hunedoara"
22,HUNEDOARA,89856,Ilia,Q1096212,https://primariailia.ro/ro/,mailto:primaria.ilia@yahoo.com,,,+40-254282716,,,,"Libertăţii, nr. 56, Ilia, 337270"
22,HUNEDOARA,89954,Lăpugiu de Jos,Q678246,http://www.primarialapugiudejos.ro/,mailto:primar@primarialapugiudejos.ro,,,+40-254281782,,,,"strada Principală, nr. 60, Lapugiu de Jos, Cod poştal: 337280"
22,HUNEDOARA,90066,Lelese,Q1128833,https://comunalelese.ro/,mailto:primarialelese@yahoo.com,,,+40-254735402,+40-254738145,,,"str. Principala, nr. 20, Lelese"
22,HUNEDOARA,90119,Lunca Cernii de Jos,Q678638,http://www.comuna-luncacerniidejos.ro/,mailto:primaria.luncacerniidejos@gmail.com,,,+40-254735404,+40-254735404,,,"strada Principală, nr. 18, Lunca Cernii de Jos"
22,HUNEDOARA,90208,Luncoiu de Jos,Q678325,http://www.luncoi.ro/primaria/primaria.php,mailto:primarialuncoiudejos@yahoo.com,,,+40-254684821,,,,"Luncoiu de Jos, nr.80 A, cod 337310"
22,HUNEDOARA,90262,Mărtinești,Q1089935,https://www.martinesti.ro/,mailto:primaria@martinesti.ro,,,+40-254246310,,,,"Str. Principală Nr.30, Mărtineşti, Cod poștal : 337015"
22,HUNEDOARA,90342,Orăștioara de Sus,Q5053550,http://comuna-orastioaradesus.ro/,mailto:primariaorastioaradesus@yahoo.com,,,+40-254246650,+40-254246622,,,"Orastioara de Sus, str. Postei, nr. 133, judetul Hunedoara"
22,HUNEDOARA,90431,Pestișu Mic,Q999380,http://primariapestisumic.ro/,mailto:pestisumic@primariapestisumic.ro,,,+40-254735735,,,,"strada Principală, nr. 64, Pestisu Mic"
22,HUNEDOARA,90538,Pui,Q1022837,https://www.primaria-pui.ro/,mailto:primariapui@yahoo.com,,,+40-254779101,,,,"Str.Republicii, nr. 64, Pui"
22,HUNEDOARA,90725,Răchitova,Q1084732,http://www.primariarachitova.ro/,mailto:primariarachitova@gmail.com,,,+40-254775409,,,,"strada Principală, nr. 26, Rachitova"
22,HUNEDOARA,90663,Rapoltu Mare,Q1189281,https://www.rapolt.ro/,mailto:primariarapolt@yahoo.com,,,+40-254264181,,,,"strada Principală, nr. 67, Rapoltu Mare"
22,HUNEDOARA,90878,Râu de Mori,Q1021928,https://riu-de-mori.ro/,mailto:primariaraudemori@yahoo.com,,,+40-254776046,,,,"str. Principala, nr.1, Riu de Mori, COD 337380"
22,HUNEDOARA,90805,Ribița,Q1189096,https://ribita.ro/,mailto:primariaribita@yahoo.com,,,+40-254683791,,,,"strada Principală, nr. 22, Ribita"
22,HUNEDOARA,90994,Romos,Q1188184,https://romos.ro/,mailto:office@romos.ro,,,+40-254245620,,,,Romos nr.114
22,HUNEDOARA,91116,Sălașu de Sus,Q999551,https://comuna-salasudesus.ro/,mailto:primariasalasuldesus@yahoo.com,,,+40-254779501,+40-254779501,,,"strada Principală, nr. 21, Salasu de Sus"
22,HUNEDOARA,91232,Sântămăria-Orlea,Q1022831,https://www.santamariaorlea.ro/,mailto:primariasintamariaorlea@yahoo.com,,,+40-254770630,+40-254777310,,,"str.Principala, nr.130, Sintamaria Orlea"
22,HUNEDOARA,91054,Sarmizegetusa,Q1069821,http://comuna-sarmizegetusa.ro/,mailto:primariasarmizegetusa@yahoo.com,,,+40-254776510,+40-254776510,,,"str Principala, nr. 5, Sarmizegetusa"
22,HUNEDOARA,91330,Șoimuș,Q1093059,https://soimus.ro/,mailto:primariasoimus@gmail.com,,,+40-254237350,,,,"Principală, nr. 310, Soimus"
22,HUNEDOARA,86936,Teliucu Inferior,Q679675,http://www.comuna-teliucu-inferior.ro/,mailto:primariateliuc@gmail.com,,,+40-254738105,,,,"str. Minei, nr. 2, Teliucu Inferior"
22,HUNEDOARA,91447,Tomești,Q2607633,https://primariatomestihd.ro/,mailto:primariatomesti.hd@gmail.com,,,+40-254681889,,,,"strada Principală, nr. 50, Tomesti"
22,HUNEDOARA,91535,Toplița,Q1090016,https://toplita-hunedoara.ro/,mailto:primariatoplita@yahoo.com,,,+40-254735314,+40-254735310,,,"Str. Principală, nr.36, localitatea Topliţa, cod postal 337480"
22,HUNEDOARA,91624,Totești,Q1093075,https://www.totesti.ro/,mailto:primaria.totesti@yahoo.com,,,+40-254775640,,,,"strada Principală, nr. 53, Totesti, cod postal 337490"
22,HUNEDOARA,91688,Turdaș,Q1087553,https://www.turdas.ro/,mailto:primariaturdas@yahoo.com,,,+40-254244710,,,,"Str. Principală Nr.100, Turdaş"
22,HUNEDOARA,91937,Vălișoara,Q1188221,https://www.primariavalisoara.ro/,mailto:primaria.valisoara@yahoo.com,,,+40-254265432,,,,"Localitatea Vălişoara, nr. 194"
22,HUNEDOARA,91795,Vața de Jos,Q684741,https://primariavatadejos.ro/,mailto:primariavata@gmail.com,,,+40-254681054,,,,"Calea Crisului, nr. 18, Vata de Jos"
22,HUNEDOARA,91982,Vețel,Q1021932,https://primaria-vetel-hd.ro/,mailto:primaria_vetel@yahoo.com,,,+40-254237733,,,,"str. Mihai Eminescu, nr. 256, Veţel"
22,HUNEDOARA,92097,Vorța,Q1092567,https://primariavorta.ro/,mailto:office@primariavorta.ro,,,+40-254775810,+40-788036368,,,"strada Principală, nr. 5, Vorta"
22,HUNEDOARA,92177,Zam,Q145296,https://www.comunazam.ro/,mailto:zamprimaria@gmail.com,,,+40-254280642,,,,"strada Principală, nr. 149, Zam"
23,IALOMITA,92658,Slobozia,Q215723,http://www.sloboziail.ro/,mailto:office@municipiulslobozia.ro,,,+40-243213258,,,,"Str. Episcopiei, nr. 1, Localitate: Slobozia, Judeţ: Ialomiţa, Cod poştal: 920023"
23,IALOMITA,92701,Fetești,Q598577,http://www.primariafetesti.ro,mailto:contact@primariafetesti.ro,,,+40-243364410,,,,"Str. Călăraşi, nr. 595, bl. CF3 sc. A et. II-IV, Localitate: Feteşti, Judeţ: Ialomiţa, Cod poştal: 925100"
23,IALOMITA,100683,Urziceni,Q679928,http://www.primaria-urziceni.ro/,mailto:primaria@primaria-urziceni.ro,,,+40-243254975,,,,"Calea Bucureşti, nr. 104, Localitate: Urziceni, Judeţ: Ialomiţa, Cod poştal: 925300"
23,IALOMITA,92836,Amara,Q276009,http://www.primaria-amara.ro,mailto:consiliullocalamara@yahoo.com,,,+40-243266102,,,,"Tudor Vladimirescu, nr. 101, Localitate: Amara, Judeţ: Ialomiţa, Cod poştal: 927020"
23,IALOMITA,93067,Căzănești,Q276164,http://www.primariacazanestiil.ro,mailto:primcazanesti@yahoo.com,,,+40-243264010,,,,"Şoseaua Bucureşti, nr. 93, Localitate: Căzăneşti, Judeţ: Ialomiţa, Cod poştal: 927065"
23,IALOMITA,102749,Fierbinți-Târg,Q275645,http://www.primariafierbinti.ro,mailto:primariafierbinti@yahoo.com,,,+40-243280038,,,,"Calea Bucureşti, nr. 18, Localitate: Fierbinţi-Târg, Judeţ: Ialomiţa, Cod poştal: 927115"
23,IALOMITA,92765,Țăndărei,Q423441,http://primaria-tandarei.ro/,mailto:primaria_tandarei@yahoo.com,,,+40-243273529,,,,"Şoseaua Bucureşti, nr. 190, Localitate: Ţăndărei, Judeţ: Ialomiţa, Cod poştal: 925200"
23,IALOMITA,100754,Adâncata,Q4681569,http://www.adincata.ro/,mailto:primaria@adincata.ro,,,+40-243284373,,,,"Str. Principală, nr. 41, Localitate: Adâncata, Judeţ: Ialomiţa, Cod poştal: 927005"
23,IALOMITA,92783,Albești,Q8272784,http://www.primariaalbesti.ro/,mailto:albestiprimaria@yahoo.com,,,+40-243268002,,,,"Str. Dealului, nr.6, Localitate: Albeşti, Judeţ: Ialomiţa, Cod poştal: 927010"
23,IALOMITA,100852,Alexeni,Q16426744,http://www.primariaalexeni.ro,mailto:primar@primariaalexeni.ro,,,+40-243249553,,,,"Str. Principală, Localitate: Alexeni, Judeţ: Ialomiţa, Cod poştal: 927015"
23,IALOMITA,92872,Andrășești,Q2718077,http://www.primaria-andrasesti.ro/,mailto:primaria.andrasesti.il@gmail.com,,,+40-243267501,,,,"Andrăşeşti, Judeţ: Ialomiţa, Cod poştal: 927025"
23,IALOMITA,100870,Armășești,Q16426747,http://www.comunaarmasesti.ro,mailto:prim_armasesti@yahoo.com,,,+40-243288512,,,,"Str. Principală, nr. 4, Localitate: Armăşeşti, Judeţ: Ialomiţa, Cod poştal: 927031"
23,IALOMITA,100923,Axintele,Q2718996,http://www.axintele.ro,mailto:primariaaxintele@yahoo.com,,,+40-243317778,,,,"Str. Principală, nr. 22, Localitate: Axintele, Judeţ: Ialomiţa, Cod poştal 927035"
23,IALOMITA,92907,Balaciu,Q743613,http://www.balaciu.ro/,mailto:primaria@balaciu.ro,,,+40-243261244,,,,"Calea Bucureşti, nr. 22, Localitate: Balaciu, Judeţ: Ialomiţa, Cod poştal: 927040"
23,IALOMITA,180064,Bărbulești,Q16426753,http://www.barbulesti.ro/,mailto:primariabarbulesti@yahoo.com,,,+40-243288500,,,,"Şos. Urziceni - Ploieşti, Judeţul Ialomiţa, Cod poştal: 927031"
23,IALOMITA,101056,Bărcănești,Q2739138,http://www.primariabarcanestiialomita.ro/,mailto:clbarcanesti@yahoo.com,,,+40-243285000,,,,"Şos. Mihai Viteazu, nr. 174, Localitate: Bărcăneşti, Judeţ: Ialomiţa, Cod poştal: 927045"
23,IALOMITA,179784,Borănești,Q2538880,http://www.primariaboranesti.ro/,mailto:primaria_boranesti@yahoo.com,,,+40-371152664,,,,"Str. 1 Decembrie 1918, nr. 139, Localitate: Borăneşti, Judeţ: Ialomiţa, Cod poştal: 927096"
23,IALOMITA,92989,Bordușani,Q2718378,http://www.primariabordusani.ro/,mailto:primariabordusani@yahoo.ro,,,+40-243311508,,,,"Str. Primăverii, nr. 133, Localitate: Borduşani, Judeţ: Ialomiţa, Cod poştal: 927050"
23,IALOMITA,93021,Bucu,Q16426756,http://www.primariabucu.ro/,mailto:primaria_bucu@yahoo.com,,,+40-243240535,,,,"Bucu, Judeţ: Ialomiţa, Cod poştal: 927060"
23,IALOMITA,179793,Buești,Q2539288,http://www.buesti.ro/,mailto:primariabuestiil@yahoo.com,,,+40-243268288,,,,"Str. Teilor, nr. 32, Localitate: Bueşti, Judeţ: Ialomiţa, Cod poştal: 927012"
23,IALOMITA,100709,Ciocârlia,Q2718359,http://primaria-ciocirlia.ro/,mailto:primciocarlia@yahoo.com,,,+40-243256981,,,,"Str. Principală, nr. 54, Localitate: Ciocârlia, Judeţ: Ialomiţa, Cod poştal: 927070"
23,IALOMITA,93101,Ciochina,Q2717895,http://www.primariaciochina.ro/,mailto:primar@primariaciochina.ro,,,+40-243265001,,,,"Ciochina, Judeţ: Ialomiţa, Cod poştal: 927075"
23,IALOMITA,93156,Ciulnița,Q3793904,http://www.primariaciulnita.ro,mailto:primariaciulnita@yahoo.com,,,+40-243218082,,,,"Str. Matei Basarab, nr. 66, Localitate: Ciulniţa, Judeţ: Ialomiţa, Cod poştal: 927080"
23,IALOMITA,93209,Cocora,Q16426762,https://www.comunacocora.ro/,mailto:primariacocorail@yahoo.com,,,+40-243247003,,,,"Str. Principală, nr. 17, Localitate: Cocora, Judeţ: Ialomiţa, Cod poştal: 927085"
23,IALOMITA,179971,Colelia,Q16426765,https://colelia.judetulialomita.ro/,mailto:primariacolelia@yahoo.com,,,+40-243247505,,,,"Colelia, Judeţ: Ialomiţa, Cod poştal: 927086"
23,IALOMITA,93236,Cosâmbești,Q2291784,http://www.primariacosimbesti.ro/,mailto:primaria.cosimbesti@yahoo.com,,,+40-243218507,,,,"Şos. Slobozia - Ţăndărei, nr. 164, Comuna Cosâmbeşti, Judeţ: Ialomiţa, Cod poştal 927090"
23,IALOMITA,102240,Coșereni,Q379410,http://www.primariacosereni.ro/,mailto:primariacosereni@yahoo.com,,,+40-243318050,,,,"Coşereni, Judeţ: Ialomiţa, Cod poştal: 927095"
23,IALOMITA,102641,Drăgoești,Q2540475,http://www.comunadragoesti.ro/,mailto:secretar@primariadragoesti.ro,,,+40-243319648,,,,"Str. Principală, Localitate: Drăgoeşti, Judeţ: Ialomiţa, Cod poştal: 927100"
23,IALOMITA,102703,Dridu,Q16426769,https://www.primariadridu.ro/,mailto:primaria.dridu@yahoo.com,,,+40-243282941,,,,"Dridu, Judeţ: Ialomiţa, Cod poştal: 927105"
23,IALOMITA,93575,Făcăeni,Q16426773,https://www.primariafacaeni.ro/,mailto:primarie@primariafacaeni.ro,,,+40-243313330,,,,"Str. Principală, nr. 110, Localitatea Facăeni, Judeţul Ialomiţa, Cod poştal: 927110"
23,IALOMITA,103283,Gârbovi,Q2718370,http://www.garbovi.ro/,mailto:primgarbovi@yahoo.com,,,+40-243259053,,,,"Gârbovi, Judeţ: Ialomiţa, Cod poştal: 927120"
23,IALOMITA,93600,Gheorghe Doja,Q16426776,http://www.gheorghedojail.ro/,mailto:primaria_gh_doja@yahoo.com,,,+40-243262502,,,,"Str. Grădiniţei, nr. 15, Localitate: Gheorghe Doja, Judeţ: Ialomiţa, Cod poştal: 927125"
23,IALOMITA,93628,Gheorghe Lazăr,Q16426779,http://www.primariagheorghelazar.ro/,mailto:primariagheorghelazar@gmail.com,,,+40-243241510,,,,"Str. Matei Basarab, nr. 26, Localitate: Gheorghe Lazar, Judeţ: Ialomiţa, Cod poştal: 927130"
23,IALOMITA,93646,Giurgeni,Q16426782,https://www.giurgeni.ro/,mailto:comunagiurgeni@gmail.com,,,+40-243277010,,,,"str. Mihai Viteazul, nr. 36, cod poştal: 927135"
23,IALOMITA,93717,Grindu,Q16426785,http://www.grindu.ro/,mailto:primgrindu@yahoo.com,,,+40-243248001,,,,"Judetul Ialomita,Localitatea Grindnu,Strada Principala,Cod Postal 927140"
23,IALOMITA,93735,Grivița,Q2539497,http://www.primariagrivita.ro/,mailto:primariagrivita@yahoo.com,,,+40-243243001,,,,"Str. 6 nr. 33, Cod postal: 927145"
23,IALOMITA,180046,Gura Ialomiței,Q2539303,https://www.gura-ialomitei.ro/,mailto:primaria_guraialomitei@yahoo.com,,,+40-243272825,,,,"Str. 1 Decembrie nr.165 (Cod poștal: 087120), Județul Ialomița."
23,IALOMITA,103862,Ion Roată,Q2540525,http://www.primariaionroata.ro/,mailto:primaria_ionroata@yahoo.com,,,+40-243269300,,,,"str. Sos. Bucuresti – Constanta, NR. 50, Localitatea: Ion Roata"
23,IALOMITA,103960,Jilavele,Q16426790,,mailto:jilavele@yahoo.com,,,+40-243288001,,,,"Adresa: str. Calea Urziceni, nr. 100, Localitatea: JILAVELE"
23,IALOMITA,179800,Maia,Q16426794,http://www.primariamaia.ro/,mailto:primariamaia@yahoo.com,,,+40-243282163,,,,"Adresa: Str. Primariei, nr. 68, Localitatea: MAIA"
23,IALOMITA,100736,Manasia,Q16426796,http://www.manasia.ro/,mailto:primmanasia@gmail.com,,,+40-243255681,,,,"str. Biserica Veche, nr. 1"
23,IALOMITA,179980,Mărculești,Q5092408,http://primariamarculesti.ro/,mailto:primariamarculesti@yahoo.com,,,+40-243279384,,,,"Comuna Marculesti, Strada Dumitru N. Seceleanu, nr. 1, judetul Ialomita"
23,IALOMITA,93995,Mihail Kogălniceanu,Q3786773,http://www.primariamihailkogalniceanu.ro/,mailto:primariakogalniceanu@yahoo.com,,,+40-243272074,,,,"str. Şcolii, nr. 21, com. Mihail Kogălniceanu, cod poştal 927165,jud. Ialomiţa"
23,IALOMITA,94045,Miloșești,Q16426801,http://www.milosesti.ro/,mailto:primaria_milosesti@yahoo.com,,,+40-243245277,,,,"str. Principală nr. 59, cod postal: 927170"
23,IALOMITA,179999,Moldoveni,Q16426807,http://www.primariamoldoveni.ro/,mailto:primariamoldoveniil@yahoo.com,,,+40-243285523,,,,"Str. Primăriei nr. 2, Cod postal: 927107"
23,IALOMITA,94081,Movila,Q16426810,https://www.primariamovila.ro/,mailto:primariamovila@yahoo.com,,,+40-243311002,,,,"str. Ferdinand I, nr. 1, cod postal: 927175"
23,IALOMITA,104270,Movilița,Q3791443,http://www.primariamovilita.ro,mailto:primariamovilita@yahoo.com,,,+40-243319162,,,,Str. Calea Bucuresti nr. 99
23,IALOMITA,94107,Munteni-Buzău,Q2718361,https://www.primariamuntenibuzau.ro,mailto:primariamuntenibuzau@yahoo.com,,,+40-243260001,,,,"Strada: PRIMARIEI, nr. 116, Judet: Ialomita, Localitate: Munteni-Buzau, Cod postal: 92092"
23,IALOMITA,179819,Ograda,Q16426814,http://www.primariaograda.ro,mailto:primaria_ograda@yahoo.com,,,+40-243279625,,,,str. Ionel Perlea nr. 183
23,IALOMITA,94161,Perieți,Q250253,http://primaria-perieti.ro,mailto:primariaperieti@yahoo.com,,,+40-243239534,,,,"Str. Calea Bucureşti, nr.25, com.Perieţi, jud.Ialomiţa"
23,IALOMITA,180000,Platonești,Q2291850,http://www.platonesti.ro,mailto:primaria_platonesti@yahoo.com,,,+40-243279120,,,,"Strada: Fetesti, nr. 18, Judet: Ialomita, Localitate: Platonesti, Cod postal: 927208"
23,IALOMITA,101243,Rădulești,Q2718065,http://www.primariaradulesti.ro,mailto:primaria.radulesti@yahoo.com,,,+40-243282412,,,,"Strada: Primariei, nr. 8, Judet: Ialomita, Localitate: Brazii, Cod postal: 927055"
23,IALOMITA,94269,Reviga,Q2718556,http://www.primariareviga.ro,mailto:prim_reviga@yahoo.com,,,+40-243246199,,,,"Strada: SOS A. I. CUZA, nr. 19, Judet: Ialomita, Localitate: Reviga, Cod postal: 927195"
23,IALOMITA,179828,Roșiori,Q16426815,https://primariarosiori-il.ro/,mailto:consiliullocalrosiori@yahoo.com,,,+40-243319719,,,,"Roşiori - Judeţul Ialomiţa Str. Tineretului, Nr.2 Comuna Roşiori Roşiori, Ialomiţa ROMÂNIA"
23,IALOMITA,94330,Sălcioara,Q2291485,http://www.primariasalcioara.ro/,mailto:primaria_salcioara@yahoo.com,,,+40-243317341,+40-243317392,,,"Str. Principală, nr. 170, Localitate: Sălcioara, Judeţ: Ialomiţa, Cod poştal: 927200"
23,IALOMITA,180019,Sărățeni,Q2291800,http://www.primariasarateni.ro/,mailto:primaria_sarateni@yahoo.com,,,+40-243263164,,,,"Str. Primăverii, nr. 21, Localitate: Sărăţeni, Judeţ: Ialomiţa, Cod poştal: 927044"
23,IALOMITA,94376,Săveni,Q2540450,http://www.comunasaveni.ro/,mailto:primariasaveni@yahoo.com,,,+40-243278012,,,,"Str. Patriarh Miron Cristea, nr. 34, Localitate: Săveni, Judeţ: Ialomiţa, Cod poştal: 927205"
23,IALOMITA,94429,Scânteia,Q2291828,http://primariascanteia.ro/,mailto:primariascinteia@yahoo.com,,,+40-243242058,,,,"Str. Ştefan cel Mare, nr. 46, Localitate: Scânteia, Judeţ: Ialomiţa, Cod poştal: 927210"
23,IALOMITA,94456,Sfântu Gheorghe,Q2291856,http://www.sfintugheorghe.ro/,mailto:primariasfghe@yahoo.ro,,,+40-243262001,,,,"Str. Principală, nr. 36, Localitate: Sfântu Gheorghe, Judeţ: Ialomiţa, Cod poştal: 927215"
23,IALOMITA,105026,Sinești,Q2291878,http://www.primariasinestiil.ro/,mailto:primaria_sinesti_il@yahoo.com,,,+40-243319506,,,,"Str. Principală, Localitate: Sineşti, Judeţ: Ialomiţa, Cod poştal: 927220"
23,IALOMITA,94492,Stelnica,Q2718388,http://www.stelnica.ro/,mailto:primaria.stelnica@yahoo.com,,,+40-243361785,,,,"Str. EROILOR AVIATORI nr. 58, Cod poştal: 927230"
23,IALOMITA,94535,Sudiți,Q3791435,http://www.primariasuditi.ro/,mailto:primariasuditi@yahoo.com,,,+40-243278502,,,,"Str. Sf. Pantelimon, nr. 39, Localitate: Sudiţi, Judeţ: Ialomiţa, Cod poştal: 927235"
23,IALOMITA,179702,Traian,Q3786772,http://www.primariatraian.ro/,mailto:primariacomuneitraian@yahoo.com,,,+40-243244020,,,,"B-dul. Unirii, nr. 589, Localitate: Traian, Judeţ: Ialomiţa,, Cod poştal: 927147"
